"DSA-0020","APPLAUDIR","CREAM","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0021","NO BRAND 5","MOTIF FLOWER","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0022","NO BRAND 6","NAVY","M","Rp160,000","KERAH BERKANCING","DRESS SIFON","A"
"DSA-0023","PETITA PETIT","BROWN","M","Rp100,000","SLEEVELESS","DRESS SIFON","A"
"DSA-0024","COUTURE BROOCH","CREAM","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0025","WORLD GALLERY","BROWN","M","Rp130,000","KERUT BAGIAN LEHER & TANGAN","DRESS SIFON","A"
"DSA-0026","ARGENTI","MOTIF FULL COLOR","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0027","NO BRAND 7","NAVY PINK FLOWER","M","Rp150,000","MEDIUM DRESS LENGAN PANJANG","DRESS SIFON","A"
"DSA-0028","NO BRAND 8","MAROON FLOWER","M","Rp120,000","","DRESS SIFON","A"
"DSA-0029","EBUBA","DARK GREEN","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0030","E HYPHENWORLDGALERRY PEACE","DARK GREEN  FLOWER","M","Rp120,000","SLEEVELESS","DRESS SIFON","A"
"DSA-0031","BACK NUMBER","MOCCA","XL","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0032","LOVE MODOC","GREY STRIPE","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0033","NO BRAND 9","MOTIF FULL COLOR","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0034","RIENDA","BLACK WHITE POLKADOT","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0035","QUEEN BEE","STRIPE PURPLE","M","Rp120,000","KERAH MEDIUM DRESS","DRESS SIFON","A"
"DSA-0036","MB MINT BREEZE","BLACK MOTIF","L","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0037","GRACE CONTINENTAL","BLAC","M","Rp120,000","SLEEVELESS ADA PAYET","DRESS SIFON","A"
"DSA-0038","BY HITOSHI","MOTIF","M","Rp140,000","MEDIUM DRESS LENGAN PANJANG ","DRESS SIFON","A"
"DSA-0039","NO BRAND 10","MOTIF","M","Rp160,000","LONG DRESS","DRESS SIFON","A"
"DSA-0040","NO BRAND 11","NAVY","M","Rp100,000","SLEEVELESS","DRESS SIFON","A"
"DSA-0041","NO BRAND 12","MOTIF","M","Rp140,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0042","GUESTGUST JOCONDE","WHITE","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0043","GRANS FILE","BLACK","M","Rp100,000","SLEEVELESS","DRESS SIFON","A"
"DSA-0044","NO BRAND 13","YELLOW FLOWER","L","Rp100,000","OUTER","DRESS SIFON","A"
"DSA-0045","INGNI","MOTIF FLOWER","M","Rp180,000","LONG DRESS","DRESS SIFON","A"
"DSA-0046","NO BRAND 14","BLACK MOTIF","M","Rp100,000","SLEEVLESS","DRESS SIFON","A"
"DSA-0047","VIVRE SA VIE","MAROON MOTIF","L","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0048","LOOKS","BLUE FLOWER","M","Rp120,000","LONG DRESS TRANSPARAT","DRESS SIFON","A"
"DSA-0049","SWALLOW","BLUE","M","Rp100,000","MINI DRESS","DRESS SIFON","A"
"DSA-0050","NO BRAND","NAVY WHITE","M","Rp120,000","","DRESS SIFON","A"
"DSA-0051","BOBO FASHION","BROKEN WHITE","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0052","A DAY IN THE LIFE","NAVY","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0053","PROPORTION","NAVY","M","Rp120,000","MINI DRESS","DRESS SIFON","A"
"DSB-0000","MAGGY SPORT","NAVY POLKADOT","S","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0001","NO BRAND 1","CREAM","M","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0002","CRACKSTEP","CREAM FLOWER","S","Rp80,000","DRESS LENGAN SLIP ","DRESS SIFON","B"
"DSB-0003","NO BRAND 3","HITAM POLKADOT","XL","Rp80,000","DRES LENGAN PANJANG","DRESS SIFON","B"
"DSB-0004","NO BRAND 4","CREAM FLOWER","L","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0005","WALLAMANDA","PASTEL","L","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0006","GLA MASTER","HITAM PUTIH ZEBRA","XL","Rp80,000","LENGAN PANJANG","DRESS SIFON","B"
"DSB-0007","BASE LA SARTORIA","NAVY POLKADOT","M","Rp80,000","TANPA LENGAN","DRESS SIFON","B"
"DSB-0008","JANISS","COKELAT","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0009","NO BRAND 5","CREAM","L","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0010","CUTIE BLONDE","PUTIH HITAM","M","Rp80,000","JAMSUIT","DRESS SIFON","B"
"DSB-0011","PATTERN","PINK SOFT","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0012","ROLLINA","BIRU LANGIT","S","Rp80,000","DRESS LENGAN PENDEK","DRESS SIFON","B"
"DSB-0013","TOPPIGEON","PUTIH MOTIF","L","Rp80,000","LONG DRESS LENGAN PANJANG","DRESS SIFON","B"
"DSB-0014","MAJESTIC LEGON","HITAM FLOWER","M","Rp80,000","DRES LENGAN PANJANG","DRESS SIFON","B"
"DSB-0015","BOUJELOUD","KUNING FLOWER","XL","Rp80,000","BLOUSE  LENGAN PENDEK","DRESS SIFON","B"
"DSB-0016","NO BRAND 6","UNGGU MOTIF","M","Rp80,000","DRESS LENGAN PENDEK","DRESS SIFON","B"
"DSB-0017","THE  BLESSED DAMOZEL","HITAM POLKADOT","M","Rp80,000","DRESS LENGAN PANJANG","DRESS SIFON","B"
"DSB-0018","MERCURY DUO","COKELAT POLKADOTM","XL","Rp80,000","DRESS LENGAN PENDEK ","DRESS SIFON","B"
"DSB-0019","NO BRAND 7","COKELAT ZEBRA","L","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0020","NO BRAND 8","PUTIH HITAM","L","Rp80,000","DRESS LENGAN PENDEK","DRESS SIFON","B"
"DSB-0021","FROU","HITAM FLOWER","L","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0022","AIN ANNIVERSARY NAISSNCE","NAVY COKELAT","L","Rp80,000","DRESS LENGAN PANJANG","DRESS SIFON","B"
"DSB-0023","PICCIN","HITAM PUTIH ZEBRA","M","Rp80,000","DRESS LENGAN PANJANG","DRESS SIFON","B"
"DSB-0024","WILLSELECTION","PUTIH HITAM","S","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0025","DANLIN","HITAM","S","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0026","CLOSE UP","GREY","M","Rp80,000","JAMSUIT LENGAN SLIP","DRESS SIFON","B"
"DSB-0027","SOIR BENIR","HITAM","M","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0028","L&B","CREAM","M","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0029","NEW LOOK","PIUTIH MOTIF","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0030","ZEST ","HITAM MOTIF","L","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0031","FREDY REPIT","TOSKA","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0032","CHIP CLIP","PUTIH TULANG","M","Rp80,000","DRESS TOPI","DRESS SIFON","B"
"DSB-0033","SHEENA DEL RAY ","PUTIH ZEBRA","S","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0034","SWITCH","MOTIF","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0035","REPLETE","CREAM","M","Rp80,000","LENGAN PENDEK ","DRESS SIFON","B"
"DSB-0036","COUTURE BROOCH","ABU-ABU MOTIF ","M","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0037","LUNACION","ABU-ABU MOTIF ","L","Rp80,000","OUTER  LENGAN PANJANG","DRESS SIFON","B"
"DSB-0038","HEALTHY KAREN","PUTIH FLOWER","L","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0039","REASTERISK","CREAM","S","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0040","RANG MUSEE","HITAM","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0041","CHEE COLLECTION ","PUTIH POLKADOT","XL","Rp80,000","LENGAN PENDEK ","DRESS SIFON","B"
"DSB-0042","OUT RO SOL","HITAM","XL","Rp80,000","LENGAN SLIP ","DRESS SIFON","B"
"DSB-0043","BLACK NUMBER","HITAM MOTIF","F","Rp80,000","TANPA LENGAN","DRESS SIFON","B"
"DSB-0044","NO BRAND 10","CREAM POLKADOT","L","Rp80,000","LENGAN PANJANG","DRESS SIFON","B"
"DSB-0045","NUSNUSN","UNGGU MOTIF","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0046","IIMK ","HITAM MOTIF","M","Rp80,000","LENGAN SLIP ","DRESS SIFON","B"
"DSB-0047","HAUT MONDE","UNGGU MOTIF","M","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0048","TOKYO STYLECA","TOSKA","S","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0049","NO BRAND 11","TOSKA","S","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0050","NO BRAND 12","COKELAT MOTIF","L","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0051","MARY ROSE","PUTIH POLKADOT","M","Rp80,000","LENGAN PENDEK","DRESS SIFON","B"
"DSB-0052","NO BRAND 13","MERAH MOTIF","M","Rp80,000","LENGAN PANJANG","DRESS SIFON","B"
"DSB-0053","NO BRAND 14","COKELAT MOTIF","M","Rp80,000","LENGAN TANGGUNG ","DRESS SIFON","B"
"DSB-0054","NO BRAND 15","HITAM","M","Rp80,000","LENGAN SLIP","DRESS SIFON","B"
"DSB-0055","NO BRAND 16","PUTIH MOTIF","M","Rp80,000"," LENGAN PANJANG ","DRESS SIFON","B"
"DSB-0056","NO BRAND 17","GREY HITAM","M","Rp80,000","LENGAN PENDEK ","DRESS SIFON","B"
"DSB-0057","MAI PLAGE ","HITAM FLOWER","S","Rp80,000","LENGAN PANJANG","DRESS SIFON","B"
"DSB-0058","DELYLE","CREAM FLOWER","M","Rp80,000","DRESS TANPA LENGAN ","DRESS SIFON","B"
"DSB-0059","NO BRAND 18","UNGGU MOTIF","L","Rp80,000","DRESS LENGAN PENDEK","DRESS SIFON","B"
"DSB-0060","CREED CO LTD","HITAM FLOWER","L","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0061","AMICAL","PUTIH ABU-ABU","M","Rp80,000","DRESS LENGAN PANJANG","DRESS SIFON","B"
"DSB-0062","MICHEL KLEIN","COKELAT MUDA ","M","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0063","ARROW","ORANGE MOTIF","M","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0064","PEYTON PLACE","PINK FLOWER","L","Rp80,000","LONG DRESS LENGAN PANJANG","DRESS SIFON","B"
"DSB-0065","PINKY & DINNENE","HITAM MOTIF","M","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0066","SETAICHIRO","HIJAU MOTIF","M","Rp80,000","DRESS LENGAN PANJANG ","DRESS SIFON","B"
"DSB-0067","ATOP","COKELAT","M","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"DSB-0068","RADARISTA","MOTIF","L","Rp80,000","DRESS LENGAN PENDEK","DRESS SIFON","B"
"DSB-0069","NO BRAND 19","PUTIH MOTIF","L","Rp80,000","DRESS LENGAN SLIP","DRESS SIFON","B"
"JDB-0003","NO BRAND 1","DARK GREEN","M","Rp100,000","","DENIM","B"
"JDB-0004","F CAMINO","CREAM","M","Rp100,000","","DENIM","B"
"JDB-0006","TRIBE VINTAGE","BLUE","L","Rp100,000","","DENIM","B"
"JDB-0007","EVEX","BLACK","L","Rp100,000","","DENIM","B"
"JDB-0008","NO BRAND 3","BLUE","M","Rp100,000","","DENIM","B"
"JDB-0010","NO BRAND 4","DARK BLUE","L","Rp100,000","","DENIM","B"
"JDB-0011","56 SECTION","WHITE","M","Rp100,000","","DENIM","B"
"JDB-0018","LIGMELO","BLUE","M","Rp100,000","","DENIM","B"
"JDB-0027","JUDE BLOOM","OLD BLUE","L","Rp100,000","","DENIM","B"
"JDB-0031","CHIME","OLD BLUE","M","Rp100,000","","DENIM","B"
"JDB-0032","SIMPLE LIFE","OLD BLUE","M","Rp100,000","","DENIM","B"
"JDB-0034","AVAIL","OLD BLUE","L","Rp100,000","","DENIM","B"
"JDB-0037","NO BRAND 6","OLD BLUE","M","Rp100,000","","DENIM","B"
"JDB-0038","NO BRAND 7","OLD BLUE","S","Rp100,000","","DENIM","B"
"JDB-0039","NO BRAND 8","BLACK","M","Rp100,000","","DENIM","B"
"JDB-0040","GAP","WHITE","M","Rp100,000","","DENIM","B"
"JDB-0041","KUU","BLUE","M","Rp100,000","","DENIM","B"
"JDB-0042","OZOC","BLACK","M","Rp100,000","","BLAZER","B"
"JDB-0043","GAMINERIE","NAVY","M","Rp100,000","","DENIM","B"
"JDB-0044","JILL STUART","LIGHT BLUE","S","Rp100,000","","DENIM","B"
"JDB-0048","EAST BOY","LIGHT BLUE","S LEDIES","Rp100,000","","DENIM","B"
"JDB-0049","APPLE","MOCA BLUE","M","Rp100,000","","DENIM","B"
"JDB-0052","LIFE IN PROGRESS","LIGHT BLUE","XS","Rp100,000","","DENIM","B"
"JDB-0053","U.T.D","LIGHT BLUE","S","Rp100,000","","DENIM","B"
"JDB-0054","BANANA  REPUBLIC","BLUE","XS","Rp100,000","","DENIM","B"
"JDB-0055","SUGAR CANE","LIGHT ORANGE","M","Rp100,000","","DENIM","B"
"JDB-0061","VIVAYOU","LIGHT BLUE","S","Rp100,000","","DENIM","B"
"JDB-0062","BROWNY","BLUE ","L","Rp100,000","","DENIM","B"
"JDB-0063","GU","RED","M","Rp100,000","","DENIM","B"
"JDB-0064","NO BRAND 11","ARMY","M","Rp120,000","","DENIM","B"
"JDB-0065","GEORGIA","BLACK","M","Rp120,000","","PARKA","B"
"JDB-0066","INGNI","GREEN","M","Rp120,000","","PARKA","B"
"JDB-0067","EGOIST","GREEN","S","Rp120,000","","PARKA","B"
"JDB-0068","FOX FINDER","BROWN","XL","Rp120,000","","DENIM","B"
"JDB-0069","INTHEATTIC","RED","L","Rp120,000","","DENIM","B"
"JDB-0070","SPLENDID","GREEN","LL","Rp120,000","","PARKA","B"
"JDB-0071","MILITARY","GREEN","S","Rp120,000","","PARKA","B"
"JDB-0072","NO BRAND 12","ARMY","M","Rp120,000","","PARKA","B"
"JDB-0073","INGNI","GREEN","M","Rp120,000","","PARKA","B"
"JDB-0074","H.N.C","GREEN","M","Rp120,000","","PARKA","B"
"JDB-0075","CECIL MCBEE","ARMY","M","Rp120,000","","PARKA","B"
"JDB-0076","IKKA","BLUE","M","Rp120,000","","PARKA","B"
"JDB-0077","BEGUM","GREEN","M","Rp120,000","","PARKA","B"
"JDB-0078","LUCY","GREEN","S","Rp120,000","","PARKA","B"
"JDB-0079","ROPE PICNIC","GREEN","38/M","Rp120,000","","PARKA","B"
